Gegevens gemeenten 2024			Tarieven, bedragen en mutaties																																																												
7	1598	Koggenland	0,0934	6,6	0,1766	8,0	0,1312	10,1	0	8,9	413		301	2,0	405	2,0		102	4,0	102	4,0																				0	0	817	5	921	4		1,15	1,15	4,6	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	7,50	6,4
7	0415	Landsmeer	0,1004	9,3	0,2813	-1,7	0,2384	1,3	1	-0,3	666		384	5,5	512	5,5		260	5,5	260	5,5	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0		0	0	1.310	7	1.437	7		3,70	9,59	3,8	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,85	7,9	75,80	7,8	51,11	14,5	16,60	5,7
7	0417	Laren	0,0937	1,1	0,2286	1,6	0,1564	1,6	0	1,6	999		276	10,3	406	10,3		163	18,9	279	18,9	557	137,7	557	137,7	557	137,7	557	137,7	557	137,7	2636	14,0	3156	11,4	7704	4,4	32078	1,0		0	0	1.438	5	1.684	6		0,00	0,00	0,0	95,79	0,0	0,00	0,0		83,80	7,6	75,80	7,8	48,10	7,7	12,50	4,2
7	0420	Medemblik	0,1257	7,4	0,3090	6,0	0,2402	5,0	1	5,5	552		241	0,0	341	0,0		212	3,0	212	3,0																				0	0	1.004	5	1.105	4		1,97	1,97	3,1	0,00	Afgeschaft	0,00	0,0		83,85	7,7	75,80	7,7	51,10	14,5	8,70	3,0
7	0431	Oostzaan	0,0974	7,1	0,2077	3,2	0,1885	8,5	0	5,6	568		337	8,7	407	7,7		348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2		0	0	1.253	6	1.323	6		4,65	4,65	3,3	49,25	3,3	0,00	0,0		83,85	7,7	75,80	7,8	51,11	14,5	21,10	3,2
7	0432	Opmeer	0,1350	6,4	0,2440	7,1	0,1960	8,7	0	7,8	575		337	7,9	459	8,0		266	7,1	266	7,1																				0	0	1.178	7	1.300	7		1,15	1,15	4,6	40,30	7,2	0,00	0,0		83,85	7,9	75,80	7,8	51,10	22,8	9,65	7,2
7	0437	Ouder-Amstel	0,0781	-0,2	0,2926	9,0	0,2533	9,0	1	9,0	533		314	7,0	327	6,9		177	15,6	177	15,6	177	15,6	177	15,6	177	15,6	344	15,6	510	15,6	3176	15,6	3842	15,6	9673	15,6	49657	15,6		0	0	1.024	4	1.038	4		1,50	9,50	14,5	83,86	3,2	5,00	11,1		83,85	7,9	75,80	7,8	51,10	14,5	15,05	3,8
7	0439	Purmerend	0,0800	9,8	0,2194	7,5	0,2044	8,8	0	8,1	364		300	1,0	375	1,0		215	7,6	215	7,6	215	7,6	215	7,6	215	7,6	377	7,6	377	7,6	1184	7,6	1345	-3,9	3282	7,6	16193	7,6		0	0	879	6	954	6		2,65	2,65	8,2	90,60	7,6	3,05	22,0		83,85	7,9	75,80	7,8	51,10	14,5	13,45	7,6
7	0441	Schagen	0,1112	5,3	0,2450	4,6	0,1764	4,7	0	4,6	452		325	0,9	383	1,1		220	7,3	220	7,3	220	7,3	220	7,3	220	7,3	440	7,3	440	7,3	1320	7,3	1760	7,3	3960	7,3	18920	7,3		0	0	997	4	1.055	4		2,00	2,00	14,3	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	9,75	4,8
7	0532	Stede Broec	0,1362	4,9	0,2167	5,1	0,1846	9,5	0	7,1	550		283	1,5	416	1,3		205	13,6	205	13,6																				0	0	1.039	6	1.172	5		1,75	1,75	2,9	68,70	3,5	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	10,95	3,3
7	0448	Texel	0,0322	5,1	0,0719	7,5	0,0566	7,6	0	7,5	144		224	6,0	361	6,0		293	3,0	293	3,0	293	3,0	293	3,0	293	3,0	293	3,0	293	3,0	293	3,0	293	3,0	293	3,0	293	3,0		0	0	661	4	798	5		2,40	2,40	4,4	0,00	0,0	2,50	0,0		83,85	7,7	75,80	7,8	51,10	14,5	6,35	3,3
7	0450	Uitgeest	0,1165	13,3	0,3328	5,9	0,2359	6,9	1	6,3	590		225	5,0	346	4,9		208	28,8	208	28,8	245	28,7	245	28,8	319	28,8	319	28,8	319	28,8	319	28,8	319	28,8	319	28,8	319	28,8		0	0	1.024	14	1.145	13		1,25	2,50	25,0	0,00	0,0	0,00	0,0		83,80	7,9	75,80	7,8	51,10	14,6	10,20	3,0
7	0451	Uithoorn	0,0877	3,5	0,2576	30,3	0,1876	30,3	0	30,3	433		323	10,6	368	9,2		265	12,8	265	12,8	265	12,8	265	12,8	265	12,8	265	12,8	265	12,8	3225	12,8	3965	12,8	10440	12,8	54840	12,8		0	0	1.021	8	1.066	8		3,27	3,27	3,8	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	15,05	3,8
7	0453	Velsen	0,0773	2,2	0,3108	3,8	0,2497	3,8	1	3,8	384		356	-5,1	391	-3,8		184	2,8	184	2,8	184	2,8	184	2,8	184	2,8	184	2,8	184	2,8	184	2,8	184	2,8	184	2,8	184	2,8		0	0	923	-1	959	0		1,50	2,50	0,0	102,92	-0,2	1,30	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
7	0852	Waterland	0,0894	1,4	0,3221	4,7	0,2440	4,1	1	4,4	476		190	2,7	311	2,7		156	2,7	188	2,7																				0	0	823	2	975	2		3,10	3,10	12,7	60,72	2,6	alleen parkeervergunning	alleen parkeervergunning		83,85	7,7	75,80	7,7	48,15	15,8	10,90	2,4
7	1696	Wijdemeren	0,1181	8,2	0,2364	-7,3	0,1686	-9,8	0	-8,4	762		325	26,1	448	26,1		367	56,2	367	56,2	367	56,2	367	56,2	367	56,2	367	56,2	367	56,2	2427	56,3	2427	56,3	5314	56,3	5314	56,3		0	0	1.454	22	1.576	22		1,75	3,50	165,2	98,24	3,9	0,00	0,0		83,80	7,9	75,80	7,8	51,10	14,5	16,00	6,7
7	0880	Wormerland	0,0979	6,8	0,1841	7,6	0,2055	9,0	0	8,3	495		333	8,3	363	8,1		276	5,3	276	5,3	276	5,3	276	5,3	276	5,3	276	5,3	276	5,3	1378	5,3	1378	5,3	3307	5,3	15736	0,2		0	0	1.103	7	1.133	7		1,95	1,95	2,6	88,75	3,2	0,00	0,0		83,85	7,7	63,40	7,7	51,10	14,5	21,10	3,2
7	0479	Zaanstad	0,0754	0,8	0,3212	5,4	0,2394	4,5	1	5,1	346		348	0,0	348	0,0		316	8,5	316	8,5	105	8,5	210	8,5	316	8,5	421	8,5	526	8,5	2210	8,5	2631	8,5	6313	8,5	31566	8,5		0	0	1.010	3	1.010	3		geen campings in gemeente	7,54	3,9	0,00	0,0	3,60	4,4		77,85	0,1	70,35	0,1	48,15	15,8	14,20	7,6
7	0473	Zandvoort	0,0670	5,3	0,2554	3,5	0,1434	3,5	0	3,5	396		220	3,9	300	3,9		211	3,9	211	3,9	211	3,9	211	3,9	385	4,0	559	4,1	733	4,1	2720	3,7	3188	3,7	7093	4,0	21033	3,6		0	0	827	5	907	5		3,30	3,30	0,0	0,00	0,0	4,00	14,3		83,87	7,7	75,80	7,7	51,11	14,5	16,60	3,8
8	0482	Alblasserdam	0,0991	4,6	0,3207	-2,0	0,3463	19,8	1	8,2	405		384	7,4	449	7,4		169	6,0	169	6,0																				40	40	918	11	982	11		1,40	1,40	3,7	89,70	5,3	alleen parkeervergunning	alleen parkeervergunning		83,85	10,6	75,80	10,6	51,11	14,5	11,90	5,3
8	0613	Albrandswaard	0,1006	0,7	0,3970	7,8	0,3270	4,7	1	6,4	516		293	5,0	425	5,0		221	0,0	294	0,0	735	150,0	735	150,0	735	150,0	735	150,0	735	150,0	3351	15,2	3975	12,5	8895	5,2	40575	1,1		0	0	1.030	2	1.236	2		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,87	7,8	75,80	7,8	51,11	14,5	19,00	3,3
8	0484	Alphen a/d Rijn	0,0773	3,4	0,2191	1,6	0,1868	1,4	0	1,5	337		233	0,0	330	0,0		204	5,0	280	5,0																				0	0	775	3	947	3		1,00	2,00	33,3	64,56	2,9	2,50	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,65	2,6
8	0489	Barendrecht	0,0878	4,0	0,2343	12,0	0,1885	9,4	0	10,8	427		241	11,5	441	11,5		67	2,9	199	3,0																				0	0	735	6	1.067	7		0,75	0,75	0,0	114,72	3,9	0,00	0,0		83,87	7,8	75,80	7,8	51,11	14,5	9,20	3,4
8	1901	Bodegraven-Reeuwijk	0,1280	5,4	0,6711	15,7	0,0000	nvt	1	15,7	648		276	7,4	353	7,3		308	4,2	351	4,2	308	4,2	402	4,2	461	4,2	597	4,2	597	4,2	1607	4,2	1607	4,2	3070	4,2	9896	4,2		0	0	1.232	6	1.353	6		2,00	3,00	9,1	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,85	7,7	75,80	7,8	51,10	14,5	10,25	4,1
8	0502	Capelle aan den IJssel	0,0728	10,7	0,2746	17,9	0,2238	15,4	0	16,8	323		226	3,0	297	3,0		120	2,6	120	2,6	120	-0,8	120	-0,8	171	-2,3	171	-2,3	171	-2,3	528	-4,5	579	-4,6	1293	-5,1	6189	-5,5		0	0	670	7	740	6		1,30	1,30	4,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	10,20	3,6
8	0503	Delft	0,0974	7,5	0,3463	6,4	0,2693	5,5	1	6,0	459		266	4,1	417	4,1		252	1,6	252	1,6	252	1,6	252	1,6	252	1,6	252	1,6	252	1,6	1292	1,6	1552	1,6	3827	1,6	19427	1,6		0	0	977	5	1.128	5		1,00	4,05	32,8	0,00	0,0	4,50	0,0		83,85	7,7	75,80	7,8	51,10	22,8	11,20	2,8
8	0505	Dordrecht	0,0905	6,4	0,3158	14,8	0,2675	25,3	1	19,4	346		340	7,4	357	7,4		234	7,4	234	7,4	282	7,4	378	7,4	571	7,4	763	7,4	956	7,4	4036	7,4	4805	7,4	11542	7,4	57737	7,4		0	0	919	17	936	17		1,00	3,50	75,0	0,00	0,0	3,80	15,2		83,87	7,7	75,80	7,7	51,11	14,5	13,50	7,6
8	1924	Goeree-Overflakkee	0,0900	1,8	0,1360	2,7	0,0960	0,6	0	1,8	384		281	8,3	318	8,4		202	5,2	202	5,2																				0	0	867	5	904	5		1,50	1,50	0,0	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,85	7,9	75,80	7,8	51,10	14,5	10,85	3,8
8	0512	Gorinchem	0,0943	23,0	0,3364	6,6	0,2711	6,7	1	6,6	432		286	-3,8	376	1,5		161	-0,6	201	-1,0	201	-1,0	402	-1,0	402	-1,0	603	-1,0	804	-1,0	2814	-1,0	3417	-1,0	8040	-1,0	40200	-1,0		0	0	878	8	1.009	9		0,00	0,00	0,0	0,00	0,0	2,30	9,5		83,85	7,7	75,80	7,8	51,10	14,5	11,85	5,8
8	0513	Gouda	0,0916	12,8	0,3810	11,3	0,3039	11,3	1	11,3	366		373	8,5	399	7,9		530	11,2	530	11,2	530	11,2	530	11,2	530	11,2	530	11,2	860	10,7	6140	10,1	7460	10,1	15160	10,0	45960	10,0		0	0	1.270	11	1.296	11		1,87	1,87	11,3	90,00	11,2	4,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
8	0523	Hardinxveld-Giessendam	0,1054	8,4	0,2852	10,2	0,2141	10,2	0	10,2	441		333	0,3	344	3,6		207	1,2	207	1,2	207	1,2	207	1,2	207	1,2	207	1,2	207	1,2	1239	1,2	1239	1,2	2668	4,8	14099	7,4		0	0	980	4	991	5		0,00	0,00	0,0	82,71	8,0	0,00	0,0		83,85	7,7	75,80	7,8	51,11	14,5	7,50	7,9
8	0531	Hendrik-Ido-Ambacht	0,0934	6,2	0,2949	8,4	0,2365	9,9	1	9,1	434		278	-3,7	410	1,4		184	8,0	218	8,0	218	8,0	218	8,0	287	8,0	287	8,0	356	7,9	907	7,9	1045	7,9	2216	7,9	8329	7,9		76	76	820	2	986	4		0,00	0,00	0,0	145,44	7,9	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	13,25	7,7
8	0534	Hillegom	0,0921	4,9	0,2265	4,3	0,1368	4,4	0	4,3	437		400	23,1	430	21,1		206	0,0	235	0,0	206	0,0	251	0,0	323	0,0	323	0,0	458	0,0	1268	0,0	1268	0,0	1988	0,0	3788	0,0		0	0	1.043	10	1.102	9		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	13,50	8,9
8	1963	Hoeksche Waard	0,0800	6,8	0,2783	9,5	0,2322	9,5	1	9,5	342		214	5,9	261	6,0		170	4,3	227	4,3																				0	0	727	6	830	6		1,25	1,25	4,2	95,80	3,3	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	9,65	3,2
8	1884	Kaag en Braassem	0,0900	7,8	0,1670	8,9	0,1467	0,4	0	4,7	483		335	8,3	366	8,6		303	5,2	303	5,2	303	5,2	303	5,2	303	5,2	303	5,2	303	5,2	303	5,2	303	5,2	2714	5,2	2714	5,2		0	0	1.121	7	1.152	7		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,8	51,11	14,6	12,15	5,2
8	0537	Katwijk	0,1080	16,8	0,5451	15,1	0,1612	15,1	1	15,1	543		256	0,0	372	0,0		164	12,5	164	12,5	164	12,5	164	12,5	279	12,5	279	12,5	393	12,5	1652	12,5	1881	12,5	4629	12,5	22944	12,5		0	0	964	11	1.080	10		1,86	1,86	0,0	132,21	6,1	3,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	16,60	5,7
8	0542	Krimpen aan den IJssel	0,0856	1,8	0,2808	-4,5	0,2225	-4,6	1	-4,5	373		382	6,8	459	6,8		259	5,1	335	5,0	259	5,1	335	5,0	412	5,0	488	5,0	564	5,0	1783	5,0	2088	5,0	4755	5,0	23043	5,0		0	0	1.015	4	1.167	5		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,70	3,1
8	1931	Krimpenerwaard	0,0875	6,2	0,2705	5,3	0,2191	3,3	0	4,4	409		263	12,9	318	12,1		202	0,0	269	0,0																				0	0	874	7	995	6		1,92	1,92	6,1	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,8	51,11	14,5	10,50	6,1
8	1621	Lansingerland	0,0783	4,9	0,5522	11,1	0,0000	nvt	1	11,1	431		246	-4,3	269	-6,2		263	1,3	263	1,3	263	1,3	263	1,3	263	1,3	263	1,3	263	1,3	1316	1,3	1316	1,3	3159	1,3	5264	1,3		0	0	940	1	963	1		0,00	0,00	0,0	89,67	4,5	0,00	0,0		83,87	7,9	75,80	7,8	51,10	14,5	15,00	0,0
8	0546	Leiden	0,1131	8,1	0,5842	7,5	0,5835	7,2	1	7,3	594		254	6,0	476	6,0		137	13,7	254	13,7	247	13,7	247	13,7	342	13,7	532	13,7	722	13,8	2818	13,9	3342	13,9	7927	13,9	29567	13,9		0	0	984	8	1.324	8		0,55	3,50	0,0	0,00	0,0	3,50	9,4		83,85	7,7	75,80	7,8	51,11	14,5	15,70	0,0
8	0547	Leiderdorp	0,1160	4,7	0,3672	4,2	0,2753	4,2	1	4,2	569		348	13,3	460	13,6		109	6,7	201	6,7	121	6,7	121	6,7	203	6,6	366	6,6	529	6,6	3137	6,5	3789	6,5	9494	6,5	48614	6,5		0	0	1.026	8	1.230	8		0,54	2,92	0,0	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	12,30	41,4
8	1916	Leidschendam-Voorburg	0,0755	8,5	0,4643	6,6	0,0000	nvt	0	6,6	361		342	7,6	414	7,6		220	1,9	220	1,9	234	8,0	234	8,0	234	8,0	234	8,0	271	8,1	863	8,6	1011	8,6	2306	8,7	11186	8,8		0	0	924	7	995	7		1,85	6,05	8,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	18,30	8,3
8	0553	Lisse	0,1055	10,2	0,2560	15,3	0,2512	12,2	1	13,8	502		383	18,3	513	18,3		178	-11,3	178	-11,3	178	-11,3	178	-11,3	178	-11,3	178	-11,3	178	-11,3	178	-11,3	178	-11,3	178	-11,3	178	-11,3		0	0	1.063	8	1.193	9		1,81	2,95	8,9	97,92	9,1	0,00	0,0		83,85	7,7	75,80	7,8	51,10	22,8	13,50	8,9
8	0556	Maassluis	0,1084	4,6	0,2904	3,8	0,1944	3,4	0	3,7	429		380	2,3	445	2,8		190	2,7	190	2,7	190	2,7	190	2,7	190	2,7	190	2,7	190	2,7	730	2,7	926	2,7	2643	2,7	7323	2,7		0	0	999	3	1.064	3		2,35	2,35	4,4	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,7	51,11	14,5	17,75	3,8
8	1842	Midden-Delfland	0,1099	5,4	0,2364	5,3	0,1697	5,2	0	5,3	592		280	8,0	371	8,0		225	7,5	225	7,5	225	7,5	225	7,5	225	7,5	225	7,5	225	7,5	225	7,5	225	7,5	225	7,5	225	7,5		0	0	1.097	7	1.188	7		0,85	1,25	0,0	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,7	48,15	7,8	9,65	0,0
8	1978	Molenlanden	0,0789	4,2	0,1959	3,5	0,1630	3,5	0	3,5	377		333	12,6	441	19,2		191	6,9	260	6,9	231	6,9	356	6,9	481	6,9	606	6,9	731	6,9	2731	6,8	3231	6,8	7606	6,8	37606	6,8		0	0	901	12	1.078	14		1,44	1,44	3,6	0,00	0,0	0,00	0,0		77,85	0,1	70,35	0,1	48,10	7,7	12,60	6,3
8	0569	Nieuwkoop	0,1066	10,0	0,3990	13,2	0,3219	12,9	1	13,1	567		239	3,0	356	3,0		227	3,1	227	3,1	453	106,2	453	106,2	453	106,2	453	106,2	453	106,2	453	106,2	453	106,2	453	106,2	453	106,2		0	0	1.033	7	1.149	6		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,87	7,8	75,80	7,8	51,11	14,5	10,15	3,1
8	1930	Nissewaard	0,1093	9,1	0,3381	9,3	0,2644	7,4	1	8,5	367		391	1,1	391	1,1		178	13,0	178	13,0	710	126,0	710	126,0	710	126,0	710	126,0	710	126,0	710	126,0	710	126,0	710	126,0	710	126,0		0	0	935	6	935	6		1,11	1,56	5,4	87,25	8,8	3,20	8,5		83,85	7,7	75,80	7,8	51,10	22,8	12,80	8,9
8	0575	Noordwijk	0,0853	4,6	0,2044	7,6	0,1540	5,6	0	6,7	498		289	9,7	449	9,7		201	1,3	201	1,3	201	1,3	201	1,3	201	1,3	228	1,6	255	1,8	687	3,1	795	3,2	1740	3,5	2951	0,1		0	0	988	5	1.148	6		1,71	2,45	2,5	0,00	0,0	1,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	5,75	2,7
8	0579	Oegstgeest	0,1267	18,1	0,7066	11,3	0,0000	nvt	1	11,3	818		303	8,7	447	8,7		192	3,7	237	3,7	237	3,7	237	3,7	370	3,5	636	3,3	902	3,3	5158	3,1	6222	3,1	15532	3,1	79372	3,1		0	0	1.313	14	1.502	13		4,43	4,43	3,0	106,93	3,1	0,00	0,0		83,85	7,7	75,80	7,8	51,11	14,5	12,50	3,3
8	0590	Papendrecht	0,1136	1,8	0,3261	4,0	0,2438	4,9	1	4,4	454		322	4,2	424	-1,9		169	2,4	169	2,4	169	2,4	169	2,4	169	2,4	169	2,4	169	2,4	169	2,4	169	2,4	169	2,4	169	2,4		0	0	945	3	1.047	0		1,52	1,52	2,7	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,87	7,7	75,80	7,7	51,11	14,5	10,00	2,0
8	1926	Pijnacker-Nootdorp	0,0712	2,8	0,2120	-6,4	0,1390	-13,8	0	-9,5	401		300	6,5	408	6,5		196	-11,0	196	-11,0	196	-11,0	196	-11,0	196	-11,0	196	-11,0	237	-18,3	342	-11,1	342	-11,1	342	-11,1	342	-11,1		0	0	897	1	1.004	1		1,00	2,32	1,3	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	10,20	4,1
8	0597	Ridderkerk	0,0903	3,1	0,4751	4,1	0,0000	nvt	0	4,1	356		279	-0,3	386	-0,2		215	4,3	215	4,3	215	4,3	215	4,3	215	4,3	215	4,3	215	4,3	1929	4,2	2343	4,2	5622	4,2	21423	4,3		0	0	850	2	957	2		0,00	0,00	0,0	0,00	0,0	1,10	0,0		83,87	7,8	75,80	7,8	51,11	14,5	11,10	2,8
8	0603	Rijswijk	0,0717	5,8	0,5714	8,1	0,0000	nvt	1	8,1	331		370	9,6	533	19,4		177	-8,3	221	14,6	299	54,7	299	54,7	299	54,7	299	54,7	299	54,7	1899	5,9	2299	4,8	5799	1,9	29799	0,4		0	0	878	4	1.086	14		3,50	3,50	0,0	0,00	0,0	2,35	2,2		83,87	7,9	75,80	7,8	51,11	14,5	10,90	3,3
8	0599	Rotterdam	0,0683	9,4	0,3904	9,8	0,2782	9,8	1	9,8	300		337	13,9	437	13,9		287	10,8	287	10,8																				0	0	923	11	1.023	12		3,43	8,91	3,8	0,00	0,0	5,94	7,6		83,87	7,7	75,80	7,7	51,10	14,5	25,90	83,7
8	0606	Schiedam	0,0760	4,9	0,3360	6,3	0,2210	6,4	1	6,3	282		338	3,1	399	3,1		268	2,0	268	2,0	268	2,0	268	2,0	268	2,0	268	2,0	268	2,0	268	2,0	268	2,0	268	2,0	268	2,0		0	0	888	3	949	3		2,94	2,94	2,8	19,91	-49,2	2,90	3,6		83,80	7,7	75,80	7,8	51,10	14,6	14,95	3,1
8	0518	's-Gravenhage	0,0525	5,2	0,3051	4,2	0,2507	1,4	1	2,9	259		390	4,2	480	4,2		185	4,2	185	4,2	185	4,2	185	4,2	185	4,2	185	4,2	185	4,2	1196	4,3	1449	26,3	3218	13,2	15350	6,0		0	0	834	5	923	5		2,75	6,00	12,2	0,00	Afgeschaft	6,50	0,0		83,85	7,7	75,80	7,8	51,10	14,5	17,35	4,2
